Episode,Cross-Entropy Method,Cross-Entropy Method_ErrorBar
6542,658.102,293.291
6543,487.771,315.389
6544,1068.07,232.465
6545,591.661,330.875
6546,788.833,301.942
6547,989.358,270.079
6548,532.778,310.655
6549,609.725,337.509
6550,887.01,268.459
6551,649.86,300.245
6552,637.41,301.441
6553,450.197,309.329
6554,714.81,293.364
6555,371.668,332.176
6556,275.384,306.104
6557,1067.15,261.631
6558,616.037,303.753
6559,210.7,307.736
6560,264.806,343.761
6561,484.254,309.493
6562,487.02,329.059
6563,672.804,279.967
6564,884.476,266.532
6565,820,306.824
6566,951.672,268.119
6567,877.322,280.833
6568,672.387,301.118
6569,195.746,299.087
6570,1297.7,212.171
6571,661.8,302.23
6572,542.155,308.392
6573,367.916,305.423
6574,1290.48,229.657
6575,405.249,313.468
6576,362.007,321.019
6577,637.745,302.821
6578,847.393,270.885
6579,371.145,315.787
6580,1079.25,271.284
6581,241.298,290.821
6582,698.771,300.671
6583,1082,250.047
6584,739.384,286.843
6585,343.288,319.387
6586,807.957,292.98
6587,670.384,296.394
6588,1137.87,264.563
6589,444.808,316.195
6590,715.415,281.694
6591,933.716,285.794
6592,612.09,307.838
6593,541.546,294.706
6594,955.468,282.783
6595,574.073,306.585
6596,799.307,288.408
6597,772.125,324.626
6598,691.34,292.752
6599,327.151,315.535
6600,417.712,315.724
6601,714.875,308.736
6602,766.161,290.826
6603,605.824,307.028
6604,495.144,313.985
6605,892.162,282.823
6606,494.833,311.869
6607,413.699,312.305
6608,437.101,307.299
6609,595.666,287.085
6610,722.96,311.263
6611,239.5,311.983
6612,744.798,289.357
6613,623.824,298.531
6614,565.565,287.1
6615,826.93,272.258
6616,662.363,284.73
6617,560.906,298.886
6618,971.109,280.857
6619,692.678,297.304
6620,739.351,275.358
6621,851.259,299.611
6622,462.53,301.878
6623,603.613,294.705
6624,714.072,301.807
6625,806.466,290.635
6626,715.783,309.116
6627,507.358,327.167
6628,404.922,300.132
6629,374.355,299.699
6630,309.525,319.982
6631,526.266,308.494
6632,538.239,318.188
6633,1149.46,244.977
6634,939.658,284.098
6635,452.072,298.377
6636,905.885,265.178
6637,273.632,337.899
6638,1165.13,278.182
6639,414.798,315.18
6640,1299.54,213.623
6641,674.744,289.619
6642,930.924,272.808
6643,708.999,288.151
6644,412.241,297.719
6645,313.741,326.504
6646,837.865,294.72
6647,751.043,288.426
6648,703.838,287.771
6649,724.122,290.935
6650,393.752,304.776
6651,571.434,329.339
6652,686.713,291.893
6653,681.506,311.163
6654,540.688,301.808
6655,868.452,306.459
6656,400.126,333.859
6657,801.093,272.848
6658,568.042,282.165
6659,1015.32,264.529
6660,528.258,304.785
6661,620.109,298
6662,1220.91,252.346
6663,323.405,319.157
6664,524.346,310.596
6665,367.138,338.948
6666,219.785,319.02
6667,1009.37,255.252
6668,752.236,302.71
6669,414.564,323.708
6670,556.056,322.418
6671,705.797,295.428
6672,644.257,315.08
6673,631.326,301.384
6674,532.948,298.978
6675,760.49,296.957
6676,748.897,296.349
6677,821.521,272.828
6678,31.0134,313.622
6679,659.292,298.763
6680,528.347,331.168
6681,706.188,281.507
6682,794.036,279.227
6683,-84.6059,323.621
6684,1261.4,228.929
6685,802.498,305.623
6686,803.328,285.764
6687,296.723,320.609
6688,1236.1,222.716
6689,267.662,327.904
6690,965.161,282.706
6691,618.615,314.68
6692,325.156,321.691
6693,470.375,315.255
6694,405.184,326.156
6695,597.732,289.914
6696,645.79,290.234
6697,1155.54,248.958
6698,697.347,308.563
6699,334.808,311.117
6700,269.148,328.286
6701,666.702,289.478
6702,119.959,322.533
6703,542.406,311.041
6704,508.469,324.777
6705,473.491,313.29
6706,522.896,328.476
6707,945.171,277.697
6708,451.211,330.52
6709,524.105,299.623
6710,1211.26,223.579
6711,620.457,307.778
6712,328.698,308.306
6713,754.732,301.382
6714,637.424,293.395
6715,649.84,299.622
6716,877.215,289.639
6717,798.572,274.448
6718,421.67,309.875
6719,411.162,322.934
6720,567.858,308.118
6721,914.681,273.126
6722,437.563,316.971
6723,206.84,325.428
6724,624.755,315.507
6725,815.595,279.148
6726,420.944,307.076
6727,1157.79,216.101
6728,531.907,297.339
6729,728.039,295.871
6730,445.762,323.184
6731,322.854,323.055
6732,-3.06843,320.065
6733,707.015,284.74
6734,643.139,306.174
6735,569.253,306.146
6736,615.186,290.749
6737,877.262,280.045
6738,913.147,299.071
6739,270.808,314.045
6740,245.036,314.082
6741,380.408,296.395
6742,-237.891,316.049
6743,209.575,316.077
6744,984.229,269.665
6745,130.122,319.894
6746,578.098,274.001
6747,231.974,309.945
6748,750.723,295.129
6749,819.165,288.879
6750,599.715,301.074
6751,925.578,281.573
6752,872.077,280.705
6753,959.576,279.269
6754,683.525,301.834
6755,528.456,305.136
6756,782.626,312.073
6757,667.998,298.118
6758,855.348,289.477
6759,944.516,280.772
6760,490.965,316.828
6761,663.362,300.911
6762,892.279,268.478
6763,477.955,327.312
6764,887.525,272.283
6765,669.783,289.76
6766,736.914,294.733
6767,407.191,322.012
6768,651.102,323.394
6769,231.271,310.606
6770,670.982,288.566
6771,628.615,283.438
6772,1261.49,225.478
6773,534.13,298.647
6774,310.818,330.576
6775,631.257,295.814
6776,836.795,289.561
6777,562.184,306.746
6778,517.771,312.113
6779,314.872,312.398
6780,1065.57,265.324
6781,266.395,309.922
6782,178.063,313.856
6783,430.059,314.577
6784,525.131,312.58
6785,241.103,316.734
6786,697.327,305.39
6787,582.01,312.2
6788,622.63,303.05
6789,697.288,267.428
6790,336.961,299.464
6791,1067.9,284.682
6792,796.18,277.081
6793,668.994,312.552
6794,642.481,306.454
6795,658.924,311.273
6796,581.786,289.991
6797,881.18,291.883
6798,683.822,299.829
6799,620.757,314.542
6800,857.932,285.666
6801,527.419,296.205
6802,315.835,320.234
6803,262.769,318.298
6804,883.26,298.468
6805,770.625,310.172
6806,344.185,316.225
6807,729.622,303.375
6808,897.167,300.069
6809,851.078,287.582
6810,899.749,280.405
6811,1220.39,216.204
6812,807.526,285.104
6813,461.429,299.275
6814,753.115,304.687
6815,-302.527,303.942
6816,542.043,318.283
6817,80.6498,317.791
6818,958.325,278.53
6819,176.933,316.379
6820,252.757,314.817
6821,320.796,305.607
6822,547.953,301.712
6823,918.833,284.987
6824,766.723,300.967
6825,301.491,318.789
6826,423.975,316.51
6827,867.183,288.363
6828,577.776,301.934
6829,259.899,311.532
6830,615.222,302.273
6831,420.845,314.949
6832,604.344,314.384
6833,308.691,309.55
6834,502.116,303.496
6835,398.118,312.315
6836,867.943,272.269
6837,577.426,288.609
6838,790.553,279.948
6839,1120.39,241.466
6840,921.938,259.439
6841,598.599,298.64
6842,729.844,291.767
6843,741.137,296.678
6844,924.633,283.953
6845,187.675,316.2
6846,951.969,257.89
6847,487.467,301.026
6848,935.409,284.066
6849,389.874,302.394
6850,421.604,334.464
6851,709.304,315.135
6852,1277.64,230.15
6853,927.397,282.266
6854,590.577,270.845
6855,292.347,311.807
6856,895.222,261.228
6857,507.207,303.102
6858,367.497,308.301
6859,725.956,287.134
6860,687.326,297.079
6861,148.199,337.798
6862,-65.8128,330.271
6863,144.738,320.922
6864,254.483,316.441
6865,850.069,290.02
6866,733.657,293.349
6867,197.615,310.491
6868,376.356,307.493
6869,959.924,284.512
6870,-91.1738,309.487
6871,147.133,310.457
6872,955.662,281.976
6873,798.018,263.206
6874,428.434,309.782
6875,376.187,334.494
6876,848.743,275.959
6877,916.894,268.935
6878,532.274,302.024
6879,436.624,303.026
6880,666.988,280.618
6881,577.759,284.054
6882,58.8407,313.378
6883,497.316,332.685
6884,635.931,317.178
6885,785.599,304.84
6886,650.115,295.623
6887,717.461,297.823
6888,1087.56,261.747
6889,243.829,352.401
6890,753.984,304.535
6891,912.111,287.044
6892,942.925,262.591
6893,568.533,322.322
6894,767.451,272.336
6895,271.581,298.376
6896,805.259,288.645
6897,541.68,310.852
6898,1001.41,267.708
6899,860.945,306.964
6900,391.044,305.281
6901,628.757,318.297
6902,958.627,285
6903,386.925,331.881
6904,739.642,301.563
6905,766.603,279.511
6906,508.813,317.082
6907,350.005,308.717
6908,302.715,315.542
6909,212.448,327.332
6910,675.175,266.09
6911,338.16,318.27
6912,801.019,288.351
6913,627.959,329.974
6914,352.028,311.016
6915,728.883,301.368
6916,751.978,288.2
6917,935.692,271.188
6918,578.984,299.145
6919,919.582,274.822
6920,546.138,302.591
6921,428.355,325.876
6922,377.179,308.122
6923,714.074,311.985
6924,1139.64,231.608
6925,1129.04,248.411
6926,514.051,298.933
6927,706.726,278.721
6928,275.725,319.699
6929,495.336,322.315
6930,744.692,277.924
6931,1096.76,267.612
6932,321.972,304.736
6933,521.112,302.116
6934,712.614,280.422
6935,527.755,335.644
6936,1048.11,249.167
6937,86.3741,306.625
6938,1340.44,205.415
6939,834.766,293.404
6940,699.149,279.61
6941,890.071,273.181
6942,316.583,323.072
6943,666.854,310.898
6944,1143.47,258.148
6945,145.461,333.722
6946,843.381,296.068
6947,446.439,289.017
6948,463.598,299.175
6949,438.719,312.209
6950,644.853,330.993
6951,255.792,338.991
6952,653.942,302.077
6953,415.843,310.807
6954,523.986,303.911
6955,536.361,295.754
6956,816.438,311.009
6957,1025.43,253.052
6958,905.121,284.549
6959,722.257,283.173
6960,610.415,300.34
6961,279.941,321.421
6962,406.829,303.926
6963,916.884,269.576
6964,680.676,285.623
6965,636.569,293.817
6966,252.847,316.608
6967,265.429,315.315
6968,-172.503,320.714
6969,447.351,311.512
6970,393.668,335.216
6971,651.427,290.575
6972,349.593,320.873
6973,445.391,294.516
6974,693.077,280.201
6975,762.615,280.927
6976,932.584,272.434
6977,219.424,338.47
6978,425.671,293.547
6979,531.84,308.79
6980,482.459,319.048
6981,402.971,311.744
6982,550.444,283.047
6983,357.817,300.265
6984,705.364,290.123
6985,910.257,271.587
6986,601.092,294.592
6987,729.53,313.119
6988,385.749,301.481
6989,380.675,306.259
6990,1036.18,278.052
6991,686.812,304.502
6992,756.369,284.968
6993,253.994,306.501
6994,535.887,304.57
6995,598.664,303.59
6996,1051.3,276.181
6997,518.831,308.845
6998,685.662,284.581
6999,554.482,309.141
7000,199.288,322.719
7001,1135.02,228.54
7002,557.786,302.779
7003,400.208,308.885
7004,609.727,317.758
7005,966.839,247.985
7006,81.8935,315.489
7007,472.673,291.981
7008,877.857,290.76
7009,1287.73,232.208
7010,1040.58,295.791
7011,561.518,306.855
7012,33.278,321.331
7013,559.235,308.996
7014,987.753,269.141
7015,633.546,306.873
7016,454.343,311.196
7017,466.931,311.296
7018,449.762,317.035
7019,659.602,285.06
7020,902.58,232.198
7021,788.474,289.876
7022,927.535,246.048
7023,763.364,284.979
7024,608.85,294.185
7025,503.185,302.633
7026,929.868,278.914
7027,488.062,313.558
7028,979.682,282.775
7029,456.16,321.277
7030,632.903,312.949
7031,1011.2,276.089
7032,1115.29,259.019
7033,864.836,282.411
7034,492.305,311.054
7035,939.93,269.428
7036,326.375,318.357
7037,444.876,305.474
7038,826.104,295.474
7039,704.566,288.123
7040,370.646,319.996
7041,1005.29,283.953
7042,1020.5,273.074
7043,621.035,301.798
7044,551.078,298.276
7045,819.903,270.002
7046,727.552,275.379
7047,692.546,297.952
7048,1287.49,225.216
7049,442.65,312.394
7050,703.566,313.645
7051,161.039,330.523
7052,639.417,296.754
7053,539.63,307.877
7054,909.65,287.017
7055,872.496,276.707
7056,327.095,318.837
7057,725.49,318.517
7058,717.277,296.878
7059,291.468,318.8
7060,278.807,316.954
7061,632.748,306.39
7062,131.217,328.752
7063,532.727,302.827
7064,526.327,306.55
7065,608.641,307.559
7066,471.354,296.884
7067,1090.58,254.167
7068,665.601,309.629
7069,579.799,320.005
7070,763.991,296.845
7071,801.597,287.7
7072,789.583,290.862
7073,660.894,307.841
7074,362.331,310.192
7075,322.706,316.874
7076,684.3,292.365
7077,528.309,313.899
7078,475.581,306.797
7079,376.237,303.754
7080,457.326,320.741
7081,265.673,324.541
7082,332.547,311.194
7083,357.38,337.575
7084,1006.65,277.625
7085,653.59,288.314
7086,656.335,288.91
7087,699.525,282.215
7088,530.71,313.576
7089,731.943,283.546
7090,647.793,320.745
7091,448.553,309.053
7092,521.21,316.826
7093,806.812,274.731
7094,565.225,289.779
7095,674.754,304.546
7096,652.207,299.604
7097,1100.5,249.752
7098,921.983,284.609
7099,756.93,311.129
7100,435.976,294.586
7101,1115.55,256.073
7102,874.585,290.332
7103,568.909,318.57
7104,1058.41,248.101
7105,304.426,312.544
7106,283.282,309.481
7107,781.064,286.118
7108,776.261,294.87
7109,944.045,284.933
7110,459.262,309.914
7111,518.215,315.043
7112,1274.49,239.503
7113,777.482,272.845
7114,925.01,286.858
7115,617.278,296.82
7116,865.453,273.373
7117,1029.83,253.577
7118,471.37,303.625
7119,592.004,292.047
7120,1090.43,277.162
7121,835.586,280.601
7122,290.681,314.886
7123,696.31,317.887
7124,552.011,285.753
7125,803.138,287.272
7126,-16.4407,319.863
7127,36.4308,306.877
7128,904.695,283.054
7129,488.876,320.905
7130,499.053,310.108
7131,451.174,298.106
7132,441.882,315.937
7133,414.489,318.94
7134,924.219,275.095
7135,804.451,294.611
7136,410.144,313.268
7137,772.251,304.668
7138,485.937,296.544
7139,438.354,323.875
7140,939.018,279.629
7141,322.464,305.92
7142,493.786,296.994
7143,494.598,302.193
7144,679.02,304.338
7145,714.645,288.267
7146,789.433,298.644
7147,647.155,298.965
7148,262.936,320.035
7149,189.057,314.648
7150,565.99,304.014
7151,667.452,296.816
7152,-40.8849,323.332
7153,776.207,286.918
7154,500.179,309.375
7155,425.572,298.253
7156,653.092,289.625
7157,543.029,317.128
7158,132.991,311.682
7159,453.918,303.485
7160,569.523,304.624
7161,441.136,313.216
7162,372.048,302.672
7163,589.232,305.231
7164,817.489,265.259
7165,1048.86,254.034
7166,414.21,311.48
7167,492.166,305.083
7168,525.602,312.187
7169,729.773,295.986
7170,982.933,256.545
7171,673.509,271.503
7172,658.481,268.209
7173,465.389,297.931
7174,1056.51,258.023
7175,825.002,277.735
7176,1156.98,253.134
7177,661.381,285.736
7178,477.149,304.375
7179,941.625,274.353
7180,685.441,302.405
7181,852.356,292.224
7182,802.01,301.724
7183,106.306,303.505
7184,597.517,297.338
7185,362.697,308.92
7186,1127.04,245.35
7187,924.991,279.376
7188,217.469,309.597
7189,734.811,284.948
7190,901.686,270.54
7191,431.888,306.195
7192,371.455,309.74
7193,391.113,321.002
7194,289.249,315.493
7195,723.408,305.417
7196,574.441,298.376
7197,340.104,326.893
7198,696.675,295.366
7199,604.744,313.769
7200,385.991,304.308
7201,911.243,269.672
7202,-81.836,309.444
7203,499.762,321.273
7204,903.363,275.617
7205,739.866,291.732
7206,488.211,298.419
7207,320.856,323.374
7208,603.199,307.341
7209,767.888,275.442
7210,342.993,305.322
7211,938.31,289.486
7212,928.541,279.199
7213,351.207,312.595
7214,830.612,279.79
7215,593.562,294.306
7216,701.456,294.812
7217,559.584,306.719
7218,723.564,305.403
7219,820.785,281.392
7220,424.856,314.713
7221,526.962,300.878
7222,438.963,315.61
7223,752.898,297.787
7224,387.988,319.579
7225,611.316,301.46
7226,370.74,308.825
7227,916.329,271.128
7228,682.917,289.61
7229,925.16,276.765
7230,14.27,320.512
7231,945.251,259.302
7232,433.426,311.608
7233,27.977,321.636
7234,777.038,288.871
7235,670.128,304.433
7236,862.653,285.606
7237,790.645,288.602
7238,808.169,292.68
7239,209.282,325.09
7240,242.307,319.208
7241,605.079,293.062
7242,904.847,278.703
7243,785.112,284.03
7244,207.213,307.216
7245,714.207,287.637
7246,349.991,321.319
7247,172.457,308.58
7248,1042.11,261.3
7249,905.84,278.982
7250,453.227,314.114
7251,519.892,299.78
7252,420.152,325.069
7253,435.491,307.856
7254,485.217,294.311
7255,764.732,299.616
7256,839.645,299.405
7257,384.777,308.84
7258,1141.74,256.69
7259,1459.34,180.755
7260,372.825,302.695
7261,605.389,303.253
7262,962.349,256.901
7263,599.725,288.046
7264,524.897,292.656
7265,953.49,275.066
7266,299.215,311.483
7267,752.951,300.398
7268,179.899,325.475
7269,425.024,304.949
7270,851.587,280.98
7271,659.067,309.52
7272,395.215,323.265
7273,862.19,274.815
7274,619.469,301.85
7275,1067.84,256.607
7276,463.943,310.794
7277,473.978,314.934
7278,886.5,280.047
7279,767.758,296.476
7280,653.244,302.401
7281,710.179,296.356
7282,970.385,267.609
7283,608.367,310.713
7284,540.97,306.42
7285,225.795,324.148
7286,1149.14,249.078
7287,426.584,296.373
7288,743.442,304.321
7289,650.951,292.235
7290,722.702,291.712
7291,1016.73,278.44
7292,377.746,324.352
7293,578.553,301.153
7294,559.949,291.752
7295,1101.02,263.32
7296,651.011,297.213
7297,567.94,306.624
7298,-24.3414,312.653
7299,603.472,307.621
7300,430.768,308.891
7301,977.23,278.036
7302,755.735,284.276
7303,379.266,334.307
7304,172.507,313.645
7305,383.584,317.967
7306,621.344,285.625
7307,886.266,268.877
7308,725.162,289.278
7309,571.263,314.636
7310,518.792,305.988
7311,927.668,275.723
7312,178.826,323.07
7313,718.733,294.138
7314,750.436,288.247
7315,533.947,305.996
7316,561.52,294.114
7317,184.211,317.159
7318,744.637,302.108
7319,718.679,294.867
7320,188.304,323.256
7321,673.661,303.251
7322,1011.54,267.701
7323,749.934,301.609
7324,1000.56,255.096
7325,771.781,284.392
7326,743.013,296.082
7327,409.87,323.489
7328,785.174,289.523
7329,708.179,304.197
7330,782.092,291.74
7331,625.11,310.359
7332,642.667,303.977
7333,513.498,299.11
7334,877.63,284.186
7335,521.269,309.767
7336,555.026,283.979
7337,261.977,303.372
7338,661.633,306.461
7339,433.335,314.159
7340,418.077,305.696
7341,879.985,269.176
7342,865.201,277.163
7343,441.43,288.898
7344,-81.1429,327.888
7345,418.976,314.573
7346,472.213,298.552
7347,538.58,310.956
7348,123.198,309.449
7349,528.719,317.584
7350,630.899,301.326
7351,738.558,290.556
7352,664.68,287.98
7353,475.837,307.506
7354,650.142,301.347
7355,1020.24,278.965
7356,498.638,297.282
7357,702.666,287.537
7358,587.861,295.001
7359,816.33,282.111
7360,650.467,300.35
7361,697.218,281.532
7362,313.021,318.153
7363,267.698,320.733
7364,225.363,317.407
7365,941.567,270.568
7366,870.227,283.467
7367,650.101,311.418
7368,352.343,318.151
7369,622.637,300.139
7370,812.117,293.272
7371,614.567,296.753
7372,396.49,302.982
7373,679.034,296.626
7374,833.314,280.373
7375,615.364,315.012
7376,245.131,314.792
7377,370.298,317.359
7378,964.268,284.478
7379,1163,248.657
7380,596.923,295.5
7381,584.44,309.625
7382,935.286,271.594
7383,632.711,293.532
7384,121.143,326.349
7385,831.989,287.274
7386,611.573,291.942
7387,889.24,271.32
7388,419.734,310.623
7389,1014.64,287.343
7390,398.374,309.764
7391,463.639,304.156
7392,728.277,311.043
7393,192.857,315.869
7394,877.072,270.662
7395,536.506,305.487
7396,592.924,305.988
7397,162.284,327.494
7398,713.086,299.53
7399,286.642,317.372
7400,596.429,286.288
7401,436.589,302.764
7402,830.829,302.066
7403,556.43,312.225
7404,790.213,288.617
7405,855.39,270.22
7406,972.054,263.41
7407,524.902,303.804
7408,431.219,306.07
7409,598.796,311.177
7410,563.116,309.258
7411,757.62,283.064
7412,572.721,305.711
7413,287.14,325.143
7414,712.531,296.363
7415,1238.81,219.149
7416,500.81,289.941
7417,622.697,280.044
7418,687.033,295.146
7419,540.152,308.874
7420,605.933,305.293
7421,305.616,315.329
7422,706.266,297.547
7423,597.692,305.073
7424,327.885,322.331
7425,752.239,293.779
7426,628.932,298.055
7427,235.379,326.264
7428,899.292,281.349
7429,604.889,314.404
7430,642.809,299.159
7431,576.679,308.608
7432,586.16,300.155
7433,538.199,310.296
7434,667.608,314.498
7435,787.302,276.837
7436,730.161,297.283
7437,934.025,273.694
7438,1054.39,257.274
7439,788.755,292.645
7440,497.041,317.065
7441,288.005,324.224
7442,674.602,300.21
7443,836.23,288.853
7444,480.725,311.911
7445,693.088,288.989
7446,615.226,321.203
7447,17.9503,317.811
7448,670.061,298.886
7449,887.505,279.113
7450,927.508,282.211
7451,644.34,296.924
